customer_id,first_name,last_name,id_number,date_of_birth,gender,email,phone,province,city,registration_date,customer_segment,kyc_status,risk_rating,is_active
C0446,Zinhle,Maharaj,8811277198082,1981-09-26,F,zinhle_maharaj905@gmail.com,+27662856661,KwaZulu-Natal,Umhlanga,2019-04-02,RETAIL,VERIFIED,LOW,True
C0447,Nomsa,Mokoena,0802148012182,1979-02-23,F,nomsamokoena946@hotmail.com,+27733204822,Eastern Cape,East London,2017-06-17,CORPORATE,VERIFIED,LOW,True
C0448,Thabo,Chauke,1007200131187,1975-12-21,F,thabo.chauke780@icloud.com,+27745156509,Eastern Cape,Port Elizabeth,2018-06-03,PREMIUM,VERIFIED,LOW,True
C0449,Themba,Mahlangu,0608231688083,2003-01-15,M,themba.mahlangu136@yahoo.com,+27731643681,Eastern Cape,Makhanda,2021-02-21,CORPORATE,PENDING,LOW,True
C0450,Zanele,Cele,0912213791085,1988-03-23,F,zanelecele438@gmail.com,+27841866635,Gauteng,Centurion,2021-10-28,RETAIL,VERIFIED,HIGH,True
C0451,Nokuthula,Pillay,6311245269084,1992-05-08,F,nokuthula.pillay442@hotmail.com,+27655232271,Gauteng,Pretoria,2026-01-07,RETAIL,VERIFIED,LOW,True
C0452,Nokukhanya,Chauke,2506249648183,1974-10-04,M,nokukhanya_chauke90@hotmail.com,+27633189181,KwaZulu-Natal,Umhlanga,2017-09-12,RETAIL,EXPIRED,MEDIUM,True
C0453,Sibusiso,Mahlangu,9410114939183,1997-11-13,M,sibusiso.mahlangu197@gmail.com,+27745236674,North West,Rustenburg,2022-10-16,PRIVATE_WEALTH,VERIFIED,MEDIUM,False
C0454,Bongani,Botha,7712054745089,1955-06-16,M,bongani_botha702@icloud.com,+27819614893,Mpumalanga,Nelspruit,2016-09-06,RETAIL,VERIFIED,LOW,True
C0455,Thandiwe,Williams,7010079701088,1990-11-10,F,thandiwe.williams304@outlook.com,+27682998223,Free State,Bloemfontein,2018-11-02,RETAIL,VERIFIED,LOW,True
C0456,Busisiwe,Shabalala,0111083440080,1981-03-04,F,busisiwe.shabalala970@outlook.com,+27815429825,KwaZulu-Natal,Umhlanga,2017-12-30,RETAIL,VERIFIED,LOW,True
C0457,Thabo,Radebe,0803090256086,1973-02-01,M,thabo.radebe333@icloud.com,+27684421186,Limpopo,Polokwane,2023-11-14,RETAIL,VERIFIED,MEDIUM,True
C0458,Thandeka,Zulu,2603079333182,1975-04-22,M,thandeka.zulu907@outlook.com,+27657613533,North West,Rustenburg,2019-03-19,RETAIL,VERIFIED,LOW,False
C0459,Thandiwe,Ndlovu,2501201633186,1951-11-10,M,thandiwendlovu958@gmail.com,+27613217596,Northern Cape,Kimberley,2020-07-27,PREMIUM,VERIFIED,HIGH,True
C0460,Thabo,Mabaso,0204057871182,1977-07-30,F,thabo.mabaso250@icloud.com,+27615487177,Western Cape,Paarl,2017-10-05,RETAIL,VERIFIED,LOW,True
C0461,Vusi,Mkhize,8707055788183,1984-07-08,M,vusi.mkhize113@icloud.com,+27672706851,Gauteng,Pretoria,2021-04-27,RETAIL,VERIFIED,LOW,False
C0462,Zanele,Zwane,8709119824086,1963-06-24,F,zanele_zwane357@hotmail.com,+27635548190,Gauteng,Midrand,2026-03-13,PREMIUM,PENDING,MEDIUM,True
C0463,Bongani,Mabaso,0406056399187,1956-01-15,M,bongani_mabaso983@hotmail.com,+27683427123,Gauteng,Pretoria,2017-01-10,RETAIL,VERIFIED,MEDIUM,True
C0464,Mthunzi,Maharaj,2006054028186,1999-04-14,F,mthunzimaharaj505@hotmail.com,+27819996153,North West,Mahikeng,2020-02-29,RETAIL,VERIFIED,LOW,True
C0465,Mpho,Mahlangu,0601129148182,1959-11-19,M,mpho_mahlangu870@outlook.com,+27645944200,Western Cape,Stellenbosch,2025-04-29,RETAIL,PENDING,HIGH,False
C0466,Nokuthula,Molefe,0312232344180,1988-02-07,F,nokuthulamolefe109@gmail.com,+27822237660,Eastern Cape,Port Elizabeth,2025-09-11,PRIVATE_WEALTH,PENDING,LOW,True
C0467,Zanele,Khumalo,2607052988182,1997-04-27,F,zanele_khumalo740@icloud.com,+27718448641,Western Cape,Cape Town,2015-04-19,RETAIL,VERIFIED,MEDIUM,True
C0468,Lindiwe,Du Plessis,1311159079189,1995-01-10,F,lindiwe_duplessis954@yahoo.com,+27655560510,KwaZulu-Natal,Durban,2017-01-23,PREMIUM,EXPIRED,LOW,True
C0469,Lerato,Khumalo,1710271264187,1978-02-05,F,lerato.khumalo56@icloud.com,+27728117262,Mpumalanga,Nelspruit,2019-05-15,RETAIL,VERIFIED,LOW,True
C0470,Andile,Nkosi,6602079783084,1966-11-04,M,andile.nkosi276@gmail.com,+27621752869,Eastern Cape,East London,2025-11-07,RETAIL,VERIFIED,HIGH,True
C0471,Nhlanhla,Chauke,1007245830081,1979-09-22,F,nhlanhla.chauke515@hotmail.com,+27641397373,Free State,Welkom,2023-07-28,RETAIL,PENDING,LOW,True
C0472,Precious,Zulu,2511212307088,1996-04-27,F,precious.zulu348@icloud.com,+27697045105,Western Cape,Stellenbosch,2024-08-30,RETAIL,VERIFIED,MEDIUM,True
C0473,Bongani,Mkhize,0405181428181,1990-10-21,F,bongani_mkhize166@yahoo.com,+27625699588,North West,Rustenburg,2023-02-24,RETAIL,VERIFIED,MEDIUM,True
C0474,Thandeka,Sithole,1808025955186,1986-09-12,M,thandeka_sithole525@icloud.com,+27836262096,North West,Rustenburg,2023-05-20,RETAIL,VERIFIED,LOW,True
C0475,Nomsa,Williams,1701051725186,1964-03-12,F,nomsa.williams398@gmail.com,+27762568722,Gauteng,Pretoria,2022-10-29,RETAIL,VERIFIED,HIGH,True
C0476,Zanele,Mokoena,0607111056185,2004-03-21,F,zanelemokoena760@yahoo.com,+27782918079,Western Cape,George,2021-03-30,RETAIL,VERIFIED,HIGH,True
C0477,Ayanda,Pillay,0106267046183,1954-11-08,M,ayandapillay434@gmail.com,+27685229054,Gauteng,Midrand,2018-12-13,RETAIL,VERIFIED,LOW,True
C0478,Dumisani,Cele,0803270880086,1980-09-07,F,dumisani.cele358@yahoo.com,+27749080330,Mpumalanga,Nelspruit,2025-08-31,PREMIUM,VERIFIED,HIGH,True
C0479,Sandile,Naidoo,1904039477085,1978-05-25,M,sandile_naidoo957@yahoo.com,+27649379307,Gauteng,Midrand,2022-02-05,RETAIL,EXPIRED,LOW,True
C0480,Thabo,Van der Merwe,1802023581086,1998-12-29,M,thabo_vandermerwe222@hotmail.com,+27724519240,KwaZulu-Natal,Ballito,2019-04-15,CORPORATE,VERIFIED,LOW,True
C0481,Sipho,Ngcobo,2008146723185,1998-09-01,F,sipho_ngcobo117@hotmail.com,+27658697782,Free State,Bloemfontein,2024-08-10,RETAIL,VERIFIED,LOW,True
C0482,Siyabonga,Cele,0302261700080,1986-11-24,M,siyabongacele770@icloud.com,+27832672723,Mpumalanga,Witbank,2024-12-17,PREMIUM,VERIFIED,MEDIUM,True
C0483,Ayanda,Khumalo,9002127601186,1950-09-07,F,ayandakhumalo291@yahoo.com,+27685437558,North West,Mahikeng,2021-11-23,PRIVATE_WEALTH,VERIFIED,LOW,True
C0484,Vusi,Dlamini,8309279829185,1965-04-16,F,vusidlamini997@yahoo.com,+27734232305,Gauteng,Johannesburg,2023-10-28,PRIVATE_WEALTH,VERIFIED,LOW,True
C0485,Lwazi,Maseko,1603143784082,1995-03-29,M,lwazi_maseko864@hotmail.com,+27845365936,KwaZulu-Natal,Ballito,2018-07-26,CORPORATE,VERIFIED,LOW,True
C0486,Mbali,Mkhize,0210130414087,1982-02-16,M,mbalimkhize920@yahoo.com,+27675981533,Gauteng,Midrand,2019-05-07,PREMIUM,VERIFIED,MEDIUM,True
C0487,Themba,Petersen,6911019492081,1991-03-11,M,themba.petersen290@gmail.com,+27684030429,Gauteng,Sandton,2017-01-30,RETAIL,VERIFIED,HIGH,True
C0488,Mandla,Botha,6404226879185,1990-06-14,M,mandla_botha11@yahoo.com,+27651527651,Gauteng,Centurion,2017-08-18,CORPORATE,EXPIRED,LOW,True
C0489,Anele,Nkosi,0610018781088,1995-11-29,M,anele_nkosi118@yahoo.com,+27661494887,KwaZulu-Natal,Umhlanga,2022-05-07,RETAIL,VERIFIED,MEDIUM,True
C0490,Busisiwe,Botha,1711107652186,1995-12-29,F,busisiwe_botha178@yahoo.com,+27665715786,Eastern Cape,Port Elizabeth,2023-10-24,RETAIL,VERIFIED,LOW,True
C0491,Ayanda,Maseko,1310244451189,1959-08-26,F,ayanda.maseko581@icloud.com,+27727274015,North West,Mahikeng,2016-06-10,RETAIL,PENDING,HIGH,True
C0492,Vusi,Ngcobo,0303265286182,1982-02-04,M,vusi.ngcobo673@gmail.com,+27727240525,Northern Cape,Upington,2018-04-03,PREMIUM,VERIFIED,LOW,True
C0493,Andile,Molefe,1702134646088,1969-07-05,M,andile_molefe734@hotmail.com,+27832255341,North West,Mahikeng,2024-06-16,PREMIUM,VERIFIED,MEDIUM,True
C0494,Lerato,Mabaso,7707042033182,2003-12-16,F,lerato_mabaso243@hotmail.com,+27821356829,North West,Mahikeng,2021-05-24,RETAIL,VERIFIED,LOW,True
C0495,Precious,Ngcobo,9409025527081,1992-02-27,M,preciousngcobo309@icloud.com,+27686321559,KwaZulu-Natal,Ballito,2022-10-03,RETAIL,VERIFIED,LOW,True
C0496,Thandiwe,Ngcobo,0306201683083,1954-04-17,M,thandiwe.ngcobo331@yahoo.com,+27744797376,North West,Mahikeng,2018-10-26,RETAIL,VERIFIED,MEDIUM,True
C0497,Anele,Nkosi,0102024985084,1979-07-19,F,anelenkosi175@outlook.com,+27648729158,Gauteng,Sandton,2017-09-09,RETAIL,PENDING,MEDIUM,True
C0498,Vusi,Abrahams,0710168029185,1993-04-22,M,vusi_abrahams785@gmail.com,+27692389057,North West,Rustenburg,2022-12-01,PREMIUM,PENDING,MEDIUM,True
C0499,Ayanda,Mahlangu,0104013541186,1966-11-10,F,ayanda_mahlangu214@gmail.com,+27829852408,Western Cape,Cape Town,2026-07-12,PRIVATE_WEALTH,VERIFIED,LOW,True
C0500,Palesa,Cele,0706137412086,1966-11-11,M,palesa_cele169@outlook.com,+27692712355,Northern Cape,Kimberley,2018-04-21,RETAIL,VERIFIED,LOW,True
C0501,Precious,Mokoena,1608124351088,1957-07-17,F,precious.mokoena155@icloud.com,+27739425356,Free State,Bloemfontein,2024-08-30,PREMIUM,VERIFIED,LOW,True
C0502,Lwazi,Maseko,8503204520188,1988-11-24,M,lwazimaseko255@gmail.com,+27634683937,Mpumalanga,Nelspruit,2017-08-01,RETAIL,VERIFIED,LOW,True
C0503,Mandla,Sithole,1207131659084,1994-06-04,M,mandla.sithole356@yahoo.com,+27845831713,Eastern Cape,Makhanda,2021-06-17,PREMIUM,VERIFIED,LOW,True
C0504,Thandeka,Maseko,6403065442182,1951-02-22,F,thandeka_maseko22@icloud.com,+27655426369,Free State,Bloemfontein,2016-09-22,RETAIL,VERIFIED,LOW,True
C0505,Thandeka,Jacobs,1502020284183,1997-02-15,M,thandeka.jacobs103@yahoo.com,+27696631731,Gauteng,Centurion,2025-02-24,RETAIL,VERIFIED,LOW,True
C0506,Themba,Govender,0912118484181,1974-03-21,M,themba_govender877@yahoo.com,+27673376209,North West,Rustenburg,2023-01-05,RETAIL,VERIFIED,MEDIUM,False
C0507,Zinhle,Molefe,1211044487188,1965-09-11,F,zinhle_molefe401@outlook.com,+27828001036,Western Cape,Stellenbosch,2021-03-13,RETAIL,VERIFIED,LOW,True
C0508,Naledi,Maharaj,6008222410182,1996-12-08,F,naledimaharaj681@hotmail.com,+27656094327,North West,Mahikeng,2025-12-02,RETAIL,VERIFIED,LOW,True
C0509,Siyabonga,Radebe,0007120010084,1962-05-10,F,siyabongaradebe682@outlook.com,+27813601089,Western Cape,Cape Town,2016-12-05,PREMIUM,VERIFIED,MEDIUM,True
C0510,Zanele,Ngcobo,1104266328186,1958-10-21,F,zanelengcobo319@outlook.com,+27658311783,Eastern Cape,Port Elizabeth,2022-03-26,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0511,Vusi,Pretorius,0910217555086,1989-03-13,M,vusipretorius453@yahoo.com,+27719452615,Eastern Cape,East London,2023-01-08,RETAIL,VERIFIED,LOW,True
C0512,Sipho,Shabalala,1302252303183,2002-01-24,F,siphoshabalala557@yahoo.com,+27825921482,Northern Cape,Kimberley,2016-03-14,PREMIUM,VERIFIED,LOW,True
C0513,Bheki,Van der Merwe,6606201595189,1993-03-12,F,bheki.vandermerwe759@gmail.com,+27829570152,Gauteng,Johannesburg,2016-03-10,PREMIUM,VERIFIED,LOW,False
C0514,Kagiso,Khumalo,2301267945081,1956-01-10,M,kagisokhumalo902@yahoo.com,+27639721175,KwaZulu-Natal,Umhlanga,2017-03-04,RETAIL,VERIFIED,LOW,True
C0515,Thandiwe,Dlamini,0504278957189,1989-05-25,M,thandiwe.dlamini652@icloud.com,+27604100561,Western Cape,Paarl,2018-03-06,PRIVATE_WEALTH,VERIFIED,LOW,True
C0516,Anele,Molefe,6610166018186,1984-08-12,M,anele_molefe834@icloud.com,+27743485821,North West,Mahikeng,2015-08-18,RETAIL,VERIFIED,LOW,True
C0517,Nomsa,Abrahams,1103157509180,1964-03-15,F,nomsaabrahams216@hotmail.com,+27729808972,North West,Rustenburg,2023-10-05,PREMIUM,VERIFIED,LOW,True
C0518,Sandile,Pillay,7907037925187,2004-05-09,M,sandilepillay950@hotmail.com,+27799815318,North West,Rustenburg,2020-10-24,RETAIL,VERIFIED,HIGH,True
C0519,Thandiwe,Zulu,0504041740187,1979-01-14,M,thandiwe.zulu922@yahoo.com,+27657443851,Gauteng,Johannesburg,2024-06-03,CORPORATE,VERIFIED,LOW,True
C0520,Bongani,Van der Merwe,1002237364182,2001-06-23,M,bongani_vandermerwe503@yahoo.com,+27765799782,Limpopo,Polokwane,2020-01-22,RETAIL,VERIFIED,MEDIUM,True
C0521,Sibusiso,Zulu,6801126685085,1966-08-17,F,sibusiso.zulu585@yahoo.com,+27789402873,Gauteng,Johannesburg,2022-11-24,RETAIL,PENDING,MEDIUM,True
C0522,Dumisani,Maharaj,0409101653087,1970-09-08,M,dumisanimaharaj339@hotmail.com,+27604758452,Mpumalanga,Nelspruit,2021-07-02,CORPORATE,VERIFIED,MEDIUM,True
C0523,Tshepo,Ngcobo,1909106540088,1959-12-13,F,tshepongcobo31@outlook.com,+27616671458,Western Cape,Stellenbosch,2024-06-14,RETAIL,VERIFIED,MEDIUM,True
C0524,Nokukhanya,Radebe,6410200579181,1987-05-06,M,nokukhanya_radebe970@hotmail.com,+27645538377,Limpopo,Polokwane,2015-12-08,RETAIL,VERIFIED,LOW,True
C0525,Thandeka,Ngcobo,0004189963180,1999-07-27,F,thandeka_ngcobo785@gmail.com,+27733101134,Eastern Cape,Port Elizabeth,2024-08-21,PREMIUM,VERIFIED,LOW,True
C0526,Zinhle,Govender,0104081507083,1987-01-22,M,zinhlegovender256@gmail.com,+27612285330,Eastern Cape,East London,2016-04-09,RETAIL,VERIFIED,LOW,True
C0527,Nokuthula,Ngcobo,0311031251188,1968-06-20,F,nokuthula.ngcobo455@outlook.com,+27697156124,KwaZulu-Natal,Ballito,2021-07-25,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0528,Anele,Du Plessis,1312207966181,1968-04-06,M,anele.duplessis313@hotmail.com,+27814536127,Western Cape,Cape Town,2017-10-02,RETAIL,VERIFIED,LOW,False
C0529,Dumisani,Abrahams,6205099637184,1957-07-31,M,dumisaniabrahams394@outlook.com,+27781316224,North West,Rustenburg,2023-08-01,RETAIL,VERIFIED,LOW,True
C0530,Nonhlanhla,Pretorius,8201205508189,1969-06-05,M,nonhlanhlapretorius850@outlook.com,+27838282586,Gauteng,Sandton,2024-08-03,PREMIUM,PENDING,MEDIUM,True
C0531,Nokukhanya,Naidoo,2310258501182,1984-03-17,F,nokukhanya.naidoo930@yahoo.com,+27605709366,Free State,Welkom,2021-02-25,RETAIL,VERIFIED,LOW,True
C0532,Thandiwe,Dlamini,7611269961081,1977-07-14,F,thandiwe.dlamini455@outlook.com,+27761289686,Free State,Welkom,2024-11-12,RETAIL,VERIFIED,LOW,True
C0533,Nokukhanya,Molefe,0205209034181,1989-07-07,M,nokukhanya_molefe266@outlook.com,+27783134439,Mpumalanga,Nelspruit,2020-02-07,PREMIUM,VERIFIED,MEDIUM,True
C0534,Naledi,Abrahams,1410110687080,1973-03-29,F,nalediabrahams866@gmail.com,+27721750496,Gauteng,Pretoria,2020-04-06,RETAIL,VERIFIED,LOW,True
C0535,Nokuthula,Molefe,2107036987182,1952-03-20,F,nokuthula_molefe344@hotmail.com,+27747286684,Limpopo,Tzaneen,2025-07-22,CORPORATE,VERIFIED,LOW,True
C0536,Siyabonga,Shabalala,7306178326183,1983-12-27,M,siyabonga_shabalala781@yahoo.com,+27842316088,KwaZulu-Natal,Durban,2016-09-25,CORPORATE,EXPIRED,LOW,False
C0537,Nokukhanya,Maseko,1601207738185,1974-02-24,M,nokukhanya_maseko933@hotmail.com,+27676514410,Mpumalanga,Nelspruit,2020-06-14,PREMIUM,EXPIRED,LOW,True
C0538,Naledi,Mahlangu,1306035766085,1993-06-08,M,naledi_mahlangu236@icloud.com,+27823101870,Eastern Cape,East London,2020-06-29,PREMIUM,VERIFIED,LOW,True
C0539,Themba,Mabaso,0207148274089,1994-05-03,M,themba_mabaso16@yahoo.com,+27653026500,Free State,Welkom,2024-05-22,RETAIL,VERIFIED,HIGH,True
C0540,Kagiso,Cele,7002058436186,1981-10-16,M,kagisocele571@icloud.com,+27675922299,Gauteng,Centurion,2017-09-02,RETAIL,VERIFIED,LOW,True
C0541,Mandla,Maseko,1108147368184,1992-10-20,M,mandlamaseko785@yahoo.com,+27829545877,Gauteng,Johannesburg,2016-11-17,RETAIL,VERIFIED,LOW,True
C0542,Precious,Naidoo,9705251587084,1994-04-04,F,preciousnaidoo531@gmail.com,+27799526649,Limpopo,Tzaneen,2024-07-27,RETAIL,VERIFIED,MEDIUM,False
C0543,Nomsa,Radebe,1810111629184,1964-11-09,M,nomsa_radebe499@outlook.com,+27764751945,Eastern Cape,East London,2018-10-19,RETAIL,PENDING,HIGH,True
C0544,Mpho,Petersen,9509252766089,1953-07-26,M,mpho_petersen853@gmail.com,+27607199861,Free State,Bloemfontein,2019-07-23,RETAIL,PENDING,LOW,True
C0545,Kagiso,Radebe,2212281965186,1994-04-02,F,kagiso.radebe286@gmail.com,+27636934456,North West,Mahikeng,2016-10-09,PREMIUM,VERIFIED,LOW,True
C0546,Andile,Sithole,1001141645183,2000-01-29,M,andile.sithole141@gmail.com,+27827311740,North West,Rustenburg,2019-12-09,PREMIUM,VERIFIED,LOW,True
C0547,Mthunzi,Ngcobo,0209283509086,1956-01-14,F,mthunzingcobo214@hotmail.com,+27651651169,KwaZulu-Natal,Pietermaritzburg,2024-05-18,PREMIUM,VERIFIED,MEDIUM,True
C0548,Nhlanhla,Botha,2604107947186,2003-08-21,F,nhlanhla_botha303@hotmail.com,+27634673044,Northern Cape,Kimberley,2017-07-09,CORPORATE,PENDING,MEDIUM,True
C0549,Dumisani,Pillay,0508111860186,1961-06-28,F,dumisanipillay422@icloud.com,+27671485910,Eastern Cape,Makhanda,2021-07-11,RETAIL,VERIFIED,MEDIUM,True
C0550,Nokukhanya,Chauke,1307267240186,1973-05-22,M,nokukhanya_chauke746@outlook.com,+27676701595,Limpopo,Tzaneen,2016-01-09,RETAIL,VERIFIED,LOW,True
C0551,Ayanda,Chauke,9401240345181,1979-11-26,F,ayanda.chauke671@hotmail.com,+27619701486,Western Cape,Paarl,2019-09-21,RETAIL,VERIFIED,LOW,True
C0552,Mpho,Ngcobo,0609244074080,1951-10-19,M,mpho_ngcobo811@hotmail.com,+27781709427,KwaZulu-Natal,Umhlanga,2018-07-09,RETAIL,VERIFIED,MEDIUM,True
C0553,Nomsa,Sithole,0412091391081,1995-04-06,F,nomsa.sithole761@gmail.com,+27813547579,Western Cape,George,2017-02-21,PREMIUM,VERIFIED,LOW,True
C0554,Nompumelelo,Mabaso,0005097518081,1973-09-16,F,nompumelelo_mabaso440@icloud.com,+27624728785,Limpopo,Tzaneen,2024-02-11,PREMIUM,VERIFIED,HIGH,True
C0555,Nokuthula,Naidoo,1109231774183,2001-11-04,M,nokuthula.naidoo458@icloud.com,+27728999482,Gauteng,Centurion,2017-06-11,PREMIUM,VERIFIED,MEDIUM,False
C0556,Mandla,Pretorius,1510081374086,1992-06-25,M,mandla_pretorius259@gmail.com,+27746225347,KwaZulu-Natal,Pietermaritzburg,2022-07-30,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0557,Thabo,Sithole,1708113862187,1993-05-01,M,thabo_sithole717@gmail.com,+27627302966,Eastern Cape,Makhanda,2017-11-08,PREMIUM,VERIFIED,MEDIUM,True
C0558,Dumisani,Cele,1503218594182,1999-01-30,F,dumisani.cele304@icloud.com,+27638306131,Western Cape,Cape Town,2021-08-07,PREMIUM,PENDING,LOW,True
C0559,Zinhle,Jacobs,7310236082187,1991-07-12,M,zinhlejacobs738@outlook.com,+27643755459,KwaZulu-Natal,Pietermaritzburg,2025-08-17,RETAIL,VERIFIED,LOW,True
C0560,Thabo,Ngcobo,1708111551089,1992-01-19,M,thabo_ngcobo652@gmail.com,+27814792145,Eastern Cape,Port Elizabeth,2022-09-26,PREMIUM,PENDING,LOW,True
C0561,Nonhlanhla,Jacobs,1205188864081,2003-03-03,M,nonhlanhlajacobs222@gmail.com,+27683991801,Free State,Welkom,2020-11-23,PREMIUM,VERIFIED,LOW,True
C0562,Lwazi,Pillay,6004071496082,1964-10-14,F,lwazi_pillay80@gmail.com,+27613298057,Free State,Welkom,2026-06-23,PRIVATE_WEALTH,VERIFIED,LOW,True
C0563,Naledi,Khumalo,1212165816188,1978-06-09,M,naledi.khumalo979@hotmail.com,+27655659649,Northern Cape,Upington,2018-03-16,PRIVATE_WEALTH,VERIFIED,LOW,True
C0564,Naledi,Pretorius,8308255668183,2000-03-22,M,naledi_pretorius184@icloud.com,+27604285584,Mpumalanga,Witbank,2024-11-30,RETAIL,VERIFIED,LOW,True
C0565,Zinhle,Shabalala,0111097843180,1972-09-13,F,zinhleshabalala844@gmail.com,+27608898869,Free State,Bloemfontein,2025-03-12,RETAIL,VERIFIED,MEDIUM,True
C0566,Mandla,Dlamini,2203232898081,1987-08-23,M,mandla_dlamini653@gmail.com,+27616272014,Limpopo,Polokwane,2017-03-09,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0567,Sipho,Pillay,1812128459086,1987-05-10,M,sipho.pillay845@gmail.com,+27793474873,Limpopo,Polokwane,2020-12-24,RETAIL,VERIFIED,LOW,True
C0568,Nosipho,Maharaj,1706045594189,1957-09-22,F,nosipho.maharaj941@gmail.com,+27624061858,KwaZulu-Natal,Durban,2016-12-08,RETAIL,VERIFIED,HIGH,True
C0569,Thabo,Molefe,7505273130084,1954-10-14,F,thabo.molefe286@outlook.com,+27646293899,Limpopo,Tzaneen,2024-04-14,RETAIL,VERIFIED,MEDIUM,True
C0570,Siyabonga,Sithole,8210125715182,1953-04-18,F,siyabongasithole583@yahoo.com,+27668278852,North West,Mahikeng,2022-10-12,PREMIUM,VERIFIED,LOW,True
C0571,Nosipho,Pretorius,0605077662180,1960-05-06,M,nosipho.pretorius479@icloud.com,+27826418889,Free State,Bloemfontein,2023-05-08,PREMIUM,VERIFIED,HIGH,True
C0572,Mandla,Abrahams,9006111641085,1977-06-24,M,mandlaabrahams191@icloud.com,+27608365343,Limpopo,Polokwane,2025-03-28,PREMIUM,VERIFIED,MEDIUM,True
C0573,Nokuthula,Sithole,1205023838086,1988-03-17,F,nokuthula_sithole608@hotmail.com,+27603751899,Limpopo,Tzaneen,2026-06-27,RETAIL,VERIFIED,LOW,True
C0574,Bheki,Molefe,2501035067085,1991-02-26,F,bheki_molefe1@yahoo.com,+27644362263,KwaZulu-Natal,Pietermaritzburg,2018-11-10,RETAIL,VERIFIED,LOW,True
C0575,Zanele,Maseko,2406017820085,1958-12-18,F,zanelemaseko404@hotmail.com,+27668923978,Eastern Cape,Port Elizabeth,2023-06-10,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0576,Kagiso,Pillay,0911246956188,1956-06-06,F,kagisopillay759@icloud.com,+27821451244,KwaZulu-Natal,Ballito,2019-12-22,PRIVATE_WEALTH,VERIFIED,LOW,True
C0577,Nosipho,Radebe,1202213769087,1966-11-12,M,nosipho_radebe446@yahoo.com,+27626697318,Gauteng,Midrand,2023-08-13,PREMIUM,VERIFIED,LOW,True
C0578,Thandeka,Dlamini,8511171743181,1981-01-25,M,thandeka.dlamini165@icloud.com,+27713159890,Free State,Welkom,2026-05-16,RETAIL,VERIFIED,LOW,False
C0579,Thandiwe,Maharaj,2311049889188,1983-06-13,F,thandiwemaharaj996@outlook.com,+27722873547,Gauteng,Sandton,2019-01-05,CORPORATE,VERIFIED,LOW,True
C0580,Palesa,Nkosi,9912287454180,1991-09-12,F,palesa.nkosi889@gmail.com,+27788721725,Limpopo,Tzaneen,2023-03-27,RETAIL,VERIFIED,LOW,True
C0581,Siyabonga,Chauke,7806140287185,1976-09-15,M,siyabonga.chauke366@hotmail.com,+27619913206,Gauteng,Midrand,2023-11-20,RETAIL,VERIFIED,LOW,True
C0582,Mthunzi,Maharaj,2210088577180,1956-11-12,F,mthunzi.maharaj151@outlook.com,+27832696557,Free State,Welkom,2023-07-26,PREMIUM,VERIFIED,LOW,True
C0583,Nompumelelo,Maharaj,7612211298181,1967-03-12,F,nompumelelomaharaj527@outlook.com,+27815089486,Mpumalanga,Nelspruit,2016-02-05,RETAIL,VERIFIED,MEDIUM,True
C0584,Lindiwe,Sithole,0511104467086,1968-08-01,M,lindiwesithole133@icloud.com,+27685480410,Northern Cape,Kimberley,2025-05-16,PREMIUM,EXPIRED,LOW,True
C0585,Sipho,Mahlangu,7812239983189,1987-10-01,F,sipho_mahlangu488@hotmail.com,+27811210843,Limpopo,Polokwane,2022-09-10,RETAIL,VERIFIED,LOW,True
C0586,Mthunzi,Molefe,0807029360087,2000-05-11,F,mthunzi.molefe766@gmail.com,+27797194004,Northern Cape,Kimberley,2021-10-26,RETAIL,VERIFIED,MEDIUM,True
C0587,Mbali,Mokoena,2401254651183,1983-09-02,M,mbalimokoena972@icloud.com,+27632627051,Limpopo,Tzaneen,2023-11-16,RETAIL,EXPIRED,LOW,True
C0588,Tshepo,Chauke,0607204569185,1959-06-24,F,tshepochauke546@hotmail.com,+27734776538,Mpumalanga,Witbank,2024-01-23,RETAIL,VERIFIED,MEDIUM,True
C0589,Lindiwe,Naidoo,1008212822086,2002-01-18,F,lindiwe_naidoo194@icloud.com,+27841487227,Free State,Bloemfontein,2020-01-11,RETAIL,VERIFIED,HIGH,True
C0590,Vusi,Nkosi,9011036066089,1984-12-05,M,vusi_nkosi378@yahoo.com,+27673939552,Limpopo,Polokwane,2025-08-04,CORPORATE,PENDING,LOW,True
C0591,Sipho,Molefe,9808082897188,1959-12-22,F,sipho.molefe474@yahoo.com,+27621115482,North West,Mahikeng,2015-09-22,PREMIUM,VERIFIED,LOW,True
C0592,Lwazi,Zulu,1702239944087,1993-02-19,M,lwazi_zulu849@outlook.com,+27617096391,Mpumalanga,Witbank,2023-12-17,PREMIUM,VERIFIED,MEDIUM,True
C0593,Naledi,Ndlovu,1802242768186,1980-06-27,M,naledi_ndlovu216@yahoo.com,+27682629498,KwaZulu-Natal,Umhlanga,2022-05-27,PREMIUM,VERIFIED,MEDIUM,True
C0594,Nokuthula,Chauke,8806267378189,1974-09-12,M,nokuthula.chauke535@yahoo.com,+27691435209,Free State,Welkom,2019-12-16,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
